place_code,city,state,pop_estimate_2021,state_code,city_state,city_state_code,place_state_code,geo_code,land_area_sqkm,pop_per_km2,county_state,white_alone,black_or_african_american_alone,american_indian_and_alaska_native_alone,asian_alone,native_hawaiian_and_other_pacific_islander_alone,some_other_race_alone,two_or_more_races,hispanic_or_latino,access2,arthritis,binge,bphigh,bpmed,cancer,casthma,cervical,chd,checkup,cholscreen,colon_screen,copd,corem,corew,csmoking,dental,depression,diabetes,ghlth,highchol,kidney,lpa,mammouse,mhlth,obesity,phlth,sleep,stroke,teethlost,cumulative_confirmed,cumulative_deceased,walk_score,bike_score,living_wage,median_aqi,violent_crime,property_crime,walkable,walkable_detail,aqi_concern_level
53388,Odessa,Texas,112483,TX,"Odessa, Texas","Odessa, TX",53388TX,4853388.0,132.297894,850.2251744082942,"Ector, Texas",0.5048140607914084,0.0667834250508965,0.0100815234302072,0.0224300560973658,0.0024625943475903,0.1891219117555541,0.2215979303539201,0.5711440839949148,38.25,20.55,18.75,30.15,62.85,4.8,8.95,77.75,5.9,68.35,82.15,62.1,5.8,38.55,32.35,17.35,47.0,20.55,12.4,20.0,30.4,2.9,30.700000000000003,69.44999999999999,15.65,39.5,11.5,36.4,2.75,13.1,0.3337748815376545,0.0062498333081443,42,40,34163.0,26.0,0.0113972778108691,0.0322182018616146,Car Dependent,Car Dependent,Good
56000,Pasadena,Texas,148626,TX,"Pasadena, Texas","Pasadena, TX",56000TX,4856000.0,113.125835,1313.811296950869,"Harris, Texas",0.4442896935933147,0.0367903327816129,0.0125819170266306,0.0233337370312058,0.0004911657448898,0.2518267328731177,0.2530512830864048,0.6932636281673462,32.0,19.25,18.05,31.6,63.0,4.949999999999999,8.850000000000001,79.7,5.75,71.5,84.1,64.65,5.6,37.4,36.75,15.95,51.45,18.55,12.7,17.9,33.85,2.95,28.55,72.45,14.6,37.8,10.95,33.8,2.95,12.55,0.4099384922178525,0.0043550812191687,43,45,35250.0,54.0,,,Car Dependent,Car Dependent,Moderate
56348,Pearland,Texas,125990,TX,"Pearland, Texas","Pearland, TX",56348TX,4856348.0,126.064943,999.4055206926164,"Brazoria, Texas",0.4247321215969521,0.1983570124613064,0.0053020080958806,0.1495991745376617,0.0006667195809191,0.0730772283514564,0.1469799190411937,0.2470434161441384,27.1,20.55,19.15,31.950000000000003,64.95,5.35,8.5,78.3,5.65,68.7,85.05,61.25,5.35,35.8,33.15,15.7,57.2,18.95,11.45,15.3,30.65,2.7,26.05,68.7,14.45,39.2,9.8,36.85,2.6500000000000004,11.15,0.748035558377649,0.0078022065243273,21,36,32881.0,34.0,0.0008968965790935,0.0164378125248035,Car Dependent,Very Car Dependent,Good
57176,Pflugerville,Texas,66884,TX,"Pflugerville, Texas","Pflugerville, TX",57176TX,4857176.0,66.189477,1010.4929519234606,"Travis, Texas",0.4583906464924346,0.1497368578434304,0.0087464864541594,0.0825758028826027,0.0016745409963518,0.0950002990251779,0.1785628849949165,0.3038544345433885,21.950000000000003,17.5,19.2,24.950000000000003,60.45,5.050000000000001,8.5,81.45,4.85,68.9,84.4,69.6,4.35,50.5,41.95,12.15,61.35,21.5,8.65,12.75,30.1,2.4,18.95,75.5,13.7,29.450000000000003,8.55,30.65,2.25,8.399999999999999,0.2203817232928022,0.0016827326414247,23,39,37528.0,43.0,0.0009568805693439,0.0123945936247832,Car Dependent,Very Car Dependent,Good
57200,Pharr,Texas,79697,TX,"Pharr, Texas","Pharr, TX",57200TX,4857200.0,61.192035,1302.408066670769,"Hidalgo, Texas",0.3245291541714242,0.0029612156041005,0.0063239519680791,0.004128135312496,7.528514247713214e-05,0.2650413440907437,0.3971667691381106,0.9435612381896432,49.85,19.8,17.450000000000003,34.35,67.65,4.45,8.8,71.94999999999999,7.1,68.85,80.65,55.4,6.35,30.65,27.15,16.6,49.75,20.05,18.55,28.05,31.45,3.85,33.15,68.15,15.75,42.45,14.75,34.0,3.45,14.05,0.5027345066852928,0.0094804316033789,33,41,30150.0,44.0,0.0029486680803543,0.0178551262908265,Car Dependent,Car Dependent,Good
58016,Plano,Texas,288253,TX,"Plano, Texas","Plano, TX",58016TX,4858016.0,185.667954,1552.5188584778612,"Collin, Texas",0.4904892577007004,0.0885437445577322,0.0069765102184539,0.2392342837715479,0.0005481295944881,0.0595726670667781,0.105063954234648,0.158884729733949,18.5,19.3,17.4,28.95,64.35,5.45,8.2,81.4,4.8,72.5,86.80000000000001,69.65,4.35,45.35,38.400000000000006,12.05,63.5,18.85,9.4,11.0,32.849999999999994,2.3,19.15,75.44999999999999,12.75,28.3,7.800000000000001,33.15,2.2,7.3,0.266940494919212,0.0018638625862051,41,52,37075.0,37.0,0.0014952142735721,0.01702670917562,Car Dependent,Car Dependent,Good
58820,Port Arthur,Texas,55724,TX,"Port Arthur, Texas","Port Arthur, TX",58820TX,4858820.0,199.654539,279.10209444324227,"Jefferson, Texas",0.2421936687962099,0.3825999569305864,0.00967267245711,0.0596331921613667,0.0004665853133299,0.1903129710717105,0.1207738137965688,0.3798183906395808,29.45,24.0,17.15,39.05,67.75,5.65,9.9,77.85,6.949999999999999,73.35,84.15,65.15,7.4,35.15,35.75,20.0,48.6,20.75,14.1,20.65,31.95,3.4,28.85,71.7,15.85,39.7,12.55,39.85,3.75,15.55,0.2930591870691704,0.0050095079629189,33,38,31523.0,39.0,,,Car Dependent,Car Dependent,Good
61796,Richardson,Texas,116382,TX,"Richardson, Texas","Richardson, TX",61796TX,4861796.0,73.986154,1573.0240552847226,"Dallas, Texas",0.5566410613325085,0.1102318227904658,0.0056967572304995,0.1761612620508326,0.0005842827928717,0.064528879036277,0.1126806550841195,0.1763846642951659,31.6,20.15,17.3,31.05,65.5,5.1,9.1,78.25,5.75,69.95,83.4,62.45,5.85,41.25,33.75,16.45,53.8,19.65,12.6,18.5,30.55,3.05,28.15,70.75,15.0,36.05,11.05,35.0,3.1,12.95,0.2272195780440968,0.0026823796335612,44,53,37075.0,42.0,,,Car Dependent,Car Dependent,Good
63500,Round Rock,Texas,123876,TX,"Round Rock, Texas","Round Rock, TX",63500TX,4863500.0,97.485892,1270.7069449597898,"Williamson, Texas",0.518986728664148,0.0980415899770738,0.0081856049597985,0.0792243856759985,0.0016629532758565,0.092931641318738,0.1653831250605444,0.2885466111272562,22.1,21.450000000000003,19.6,28.65,63.95,5.65,8.5,80.75,5.0,70.4,85.45,68.95,4.75,56.45,43.45,12.6,63.55,20.05,9.5,12.0,32.35,2.4,19.35,72.1,13.25,30.65,8.5,32.4,2.25,8.15,0.3926887715038263,0.0027092575475279,26,35,37528.0,,0.0013319771384287,0.0180422357841712,Car Dependent,Car Dependent,Good
63572,Rowlett,Texas,63671,TX,"Rowlett, Texas","Rowlett, TX",63572TX,4863572.0,53.728029,1185.061153090131,"Dallas, Texas",0.5210535408584756,0.1737054546025663,0.0075544596441079,0.0789841529110584,0.0006439352295393,0.0662467999560239,0.1339699392187966,0.208210959463492,31.6,20.15,17.3,31.05,65.5,5.1,9.1,78.25,5.75,69.95,83.4,62.45,5.85,41.25,33.75,16.45,53.8,19.65,12.6,18.5,30.55,3.05,28.15,70.75,15.0,36.05,11.05,35.0,3.1,12.95,0.2272195780440968,0.0026823796335612,19,30,37075.0,42.0,,,Car Dependent,Very Car Dependent,Good
64472,San Angelo,Texas,99667,TX,"San Angelo, Texas","San Angelo, TX",64472TX,4864472.0,154.60903399999998,644.6389154724297,"Tom Green, Texas",0.6292052534941355,0.0436955060350968,0.0087993016745763,0.0173377346564058,0.001665546269076,0.1123641726950746,0.1892000361202805,0.4245035969779365,29.6,22.0,18.9,31.3,65.05,5.75,8.95,78.55,6.3,69.9,83.44999999999999,65.05,6.2,41.25,37.65,16.200000000000003,51.65,22.15,11.7,17.200000000000003,31.9,2.9,25.85,69.80000000000001,15.2,35.8,10.9,34.2,2.8,11.45,0.4120521336049043,0.0055484764265002,32,37,31311.0,,0.0035819278196393,0.0318360139263748,Car Dependent,Car Dependent,Good
65000,San Antonio,Texas,1451853,TX,"San Antonio, Texas","San Antonio, TX",65000TX,4865000.0,1291.999948,1123.7252774254755,"Bexar, Texas",0.438062944388998,0.0708170868538343,0.0120831792199348,0.0329124229519104,0.0014753559761215,0.1653666039192673,0.2674161915841342,0.6309247561564428,33.2,20.700000000000003,17.1,33.05,64.7,5.05,9.1,77.75,6.1,71.4,83.9,64.6,5.4,48.5,35.05,14.55,53.650000000000006,20.55,13.45,19.35,31.65,3.0,25.200000000000003,68.30000000000001,15.15,39.55,11.05,36.75,2.8,11.55,0.3892343095340919,0.0042228793135393,37,45,33032.0,48.0,0.0076082082690189,0.0464385857245878,Car Dependent,Car Dependent,Good
65600,San Marcos,Texas,68580,TX,"San Marcos, Texas","San Marcos, TX",65600TX,4865600.0,92.180603,743.9743044423349,"Caldwell, Texas",0.5409740449110528,0.0709827938174395,0.0087634878973461,0.029352580927384,0.0010207057451151,0.1253426655001458,0.2085885097696121,0.400116652085156,36.85,23.2,17.6,34.650000000000006,66.2,5.45,9.2,76.75,6.9,69.05,81.94999999999999,61.85,7.15,34.25,33.0,18.9,48.8,21.6,13.65,21.55,33.3,3.3,31.8,68.05000000000001,15.95,39.6,12.8,33.7,3.3,14.7,0.2090842811315252,0.0025663458734324,39,43,37528.0,,0.0035141440653251,0.0223097112860892,Car Dependent,Car Dependent,Good
70808,Sugar Land,Texas,109373,TX,"Sugar Land, Texas","Sugar Land, TX",70808TX,4870808.0,104.811332,1043.5226603169208,"Fort Bend, Texas",0.4131366973567517,0.0742596436049116,0.0033554899289587,0.3916048750605725,0.0003657209731835,0.0318360107156245,0.1005549815768059,0.1227908167463633,22.6,18.35,16.0,31.75,65.2,5.05,8.2,78.5,4.85,71.05,87.05000000000001,64.15,4.25,44.4,36.25,12.85,63.2,16.8,11.25,13.05,33.1,2.45,21.65,73.6,12.8,30.950000000000003,8.35,36.4,2.4,8.3,1.028329795953817,0.0068395368656465,28,37,35250.0,,,,Car Dependent,Car Dependent,Good
72176,Temple,Texas,85416,TX,"Temple, Texas","Temple, TX",72176TX,4872176.0,184.330388,463.3853426272829,"Bell, Texas",0.5660883206893322,0.1483679872623396,0.0085581155755362,0.0253348318816146,0.0022127001966844,0.0883323967406574,0.1219677812119509,0.2519785520277231,26.55,22.15,18.35,32.15,65.75,5.3,9.7,78.45,6.0,73.44999999999999,83.8,64.75,6.199999999999999,43.6,38.45,17.700000000000003,57.5,20.950000000000003,12.0,17.65,29.75,2.9,25.1,71.1,16.1,38.7,10.95,38.75,3.0,12.45,0.2784294740500751,0.0037281164529516,29,36,31130.0,42.0,0.0025405076332303,0.0201133277137772,Car Dependent,Car Dependent,Good
72392,Texas City,Texas,54247,TX,"Texas City, Texas","Texas City, TX",72392TX,4872392.0,171.654342,316.0246304751208,"Galveston, Texas",0.4311943517613877,0.2677198739100779,0.0085534683945655,0.0132357549726252,0.000847973159806,0.103729238483234,0.1314174055708149,0.2970855531181448,25.1,22.450000000000003,17.9,34.25,65.69999999999999,5.85,9.3,79.65,6.050000000000001,71.5,84.7,66.5,6.050000000000001,37.35,40.95,16.35,55.15,20.9,11.4,15.5,32.3,2.85,23.55,72.45,14.8,35.75,10.35,34.3,2.85,10.55,0.4331371239257423,0.0038240660626465,36,44,35250.0,39.0,,,Car Dependent,Car Dependent,Good
74144,Tyler,Texas,107192,TX,"Tyler, Texas","Tyler, TX",74144TX,4874144.0,148.806389,720.3454147388793,"Smith, Texas",0.5186394507052765,0.2285245167549817,0.0064277184864542,0.0282483767445331,0.0005317561012015,0.1111370251511306,0.0953242779311888,0.2241118740204493,25.65,25.1,17.299999999999997,34.25,67.0,6.3,9.45,79.55,6.75,75.5,83.85,69.0,6.95,50.15,35.650000000000006,17.5,55.6,22.4,12.1,17.75,32.55,3.1,25.5,71.6,15.7,38.7,11.5,34.55,3.25,13.65,0.4252276289275319,0.0090305246660198,35,35,35084.0,35.0,0.0037409508172251,0.0299089484289872,Car Dependent,Car Dependent,Good
75428,Victoria,Texas,65377,TX,"Victoria, Texas","Victoria, TX",75428TX,4875428.0,96.781869,675.5087567073126,"Victoria, Texas",0.5362283371828013,0.0779326062682594,0.0079385716689355,0.020894198265445,0.0005200605717607,0.1409823026446609,0.2179053795677379,0.5191122260122061,33.35,23.15,17.6,34.15,66.30000000000001,5.75,9.05,77.95,6.75,69.5,83.1,64.1,6.699999999999999,39.75,33.8,17.35,51.65,21.3,13.05,19.7,32.25,3.2,29.05,69.0,15.55,37.95,12.2,34.8,3.15,12.6,0.2893831163864968,0.0063172063569756,35,41,32458.0,32.0,0.0053076770117931,0.0301941049604601,Car Dependent,Car Dependent,Good
76000,Waco,Texas,139594,TX,"Waco, Texas","Waco, TX",76000TX,4876000.0,229.817124,607.4133970974243,"McLennan, Texas",0.4948851669842543,0.1996360875109245,0.0103801022966603,0.0258750376090662,0.0008309812742668,0.1333223490980987,0.127132971331146,0.3141753943579237,28.05,23.85,17.950000000000003,33.849999999999994,65.75,5.8,9.9,77.15,6.8,71.6,82.35,66.80000000000001,7.35,43.8,39.0,18.35,51.2,22.65,12.45,18.9,32.55,3.2,27.0,70.55,16.15,34.599999999999994,12.1,37.0,3.35,13.9,0.4332062982649684,0.0064615957705918,35,39,31900.0,37.0,0.0057237417080963,0.0329455420720088,Car Dependent,Car Dependent,Good
79000,Wichita Falls,Texas,102988,TX,"Wichita Falls, Texas","Wichita Falls, TX",79000TX,4879000.0,186.506076,552.1964871535874,"Wichita, Texas",0.6199945624732979,0.1292869072124907,0.0110886705247213,0.0247310366256262,0.0014953198430885,0.0938653046956927,0.1130131665825144,0.2250844758612654,26.8,23.5,18.65,32.8,66.0,5.9,9.5,77.94999999999999,6.75,71.0,82.55,64.94999999999999,7.35,40.75,34.900000000000006,19.25,52.2,22.25,11.75,17.95,32.2,3.05,25.75,68.94999999999999,16.15,36.8,11.7,36.35,3.2,13.2,0.3315240610556569,0.0065930011263448,29,39,30376.0,,0.003534392356391,0.0309065133801996,Car Dependent,Car Dependent,Good
80356,Wylie,Texas,59394,TX,"Wylie, Texas","Wylie, TX",80356TX,4880356.0,57.126088,1039.7001103943965,"Dallas, Texas",0.536619860591979,0.133464659729939,0.0079469306663972,0.096693268680338,0.0009260194632454,0.0788800215509984,0.1140182510017847,0.189581439202613,31.6,20.15,17.3,31.05,65.5,5.1,9.1,78.25,5.75,69.95,83.4,62.45,5.85,41.25,33.75,16.45,53.8,19.65,12.6,18.5,30.55,3.05,28.15,70.75,15.0,36.05,11.05,35.0,3.1,12.95,0.2272195780440968,0.0026823796335612,17,33,37075.0,42.0,0.0006229585480014,0.0064147893726639,Car Dependent,Very Car Dependent,Good
20120,Draper,Utah,51749,UT,"Draper, Utah","Draper, UT",20120UT,4920120.0,77.568614,667.1383866675767,"Salt Lake, Utah",0.8038609441728343,0.0132756188525382,0.0068600359427235,0.0444259792459757,0.0045218265087248,0.0348605770159809,0.0780498173877756,0.0913640843301319,13.75,20.6,13.2,26.15,57.2,5.65,10.9,78.55000000000001,4.949999999999999,69.85,81.55000000000001,74.25,4.55,50.6,36.8,9.15,71.05000000000001,24.05,9.25,11.2,27.2,2.55,17.450000000000003,67.4,15.0,30.05,8.5,29.95,2.4,8.100000000000001,0.4011198021783055,0.0018933238647863,17,33,36578.0,52.0,0.0013333590987265,0.0175075846876268,Car Dependent,Very Car Dependent,Moderate
34970,Herriman,Utah,58198,UT,"Herriman, Utah","Herriman, UT",34970UT,4934970.0,56.028616,1038.7192144814,"Salt Lake, Utah",0.7696312588061446,0.0092099384858586,0.0063919722327227,0.0225952781882538,0.0115811539915461,0.0444001512079452,0.0837142169834015,0.1229423691535791,13.75,20.6,13.2,26.15,57.2,5.65,10.9,78.55000000000001,4.949999999999999,69.85,81.55000000000001,74.25,4.55,50.6,36.8,9.15,71.05000000000001,24.05,9.25,11.2,27.2,2.55,17.450000000000003,67.4,15.0,30.05,8.5,29.95,2.4,8.100000000000001,0.4011198021783055,0.0018933238647863,13,28,36578.0,52.0,,,Car Dependent,Very Car Dependent,Moderate
43660,Layton,Utah,83291,UT,"Layton, Utah","Layton, UT",43660UT,4943660.0,58.263479,1429.5576136124655,"Davis, Utah",0.785511039608121,0.014503367710797,0.008392263269741,0.0224393992148011,0.0067234154950714,0.0558523730054867,0.0883528832646984,0.1359930844869193,11.05,23.8,10.25,26.25,57.1,5.8,11.55,80.5,4.65,71.25,81.95,74.95,4.15,50.7,36.95,7.85,75.55,23.950000000000003,8.1,10.2,30.0,2.35,16.15,69.15,14.7,32.3,8.350000000000001,32.150000000000006,2.2,7.5,1.215749600797205,0.0048504640357301,30,38,34849.0,44.0,0.0015487867836861,0.0187055023952167,Car Dependent,Car Dependent,Good
44320,Lehi,Utah,79978,UT,"Lehi, Utah","Lehi, UT",44320UT,4944320.0,72.794532,1098.6814229398435,"Utah, Utah",0.8062342144089625,0.0051889269549126,0.0044762309635149,0.0241691465152917,0.008452324389207,0.0264322688739403,0.0741453899822451,0.0823101352872039,12.1,19.0,8.7,22.8,53.05,5.15,10.2,76.19999999999999,4.65,66.25,78.55000000000001,72.75,4.0,46.35,35.4,6.5,72.95,23.25,7.65,10.15,25.8,2.25,14.15,70.75,14.4,29.15,8.35,29.9,2.15,7.35,0.6963685629429678,0.0027096186323105,20,40,35730.0,46.0,,,Car Dependent,Very Car Dependent,Good
45860,Logan,Utah,54436,UT,"Logan, Utah","Logan, UT",45860UT,4945860.0,46.217685,1177.8175388923094,"Cache, Utah",0.7686273789404071,0.0151186714674112,0.0125835843926813,0.0268204864427952,0.0083033286795502,0.0654346388419428,0.0726541259460651,0.1465941656256889,12.7,21.0,10.7,24.9,56.95,5.7,10.7,77.1,5.1,67.65,78.95,72.9,4.9,48.900000000000006,38.150000000000006,8.8,73.5,24.200000000000003,8.95,12.05,27.950000000000003,2.6,16.1,70.25,15.3,28.4,9.55,29.35,2.55,9.0,0.6845653611580572,0.0020023513851127,40,51,31567.0,44.0,0.0020758321698875,0.0126938055698434,Car Dependent,Car Dependent,Good
50150,Millcreek,Utah,64110,UT,"Millcreek, Utah","Millcreek, UT",50150UT,4950150.0,33.073841,1938.3899196951447,"Salt Lake, Utah",0.7698486975510841,0.0288566526282951,0.0092497270316643,0.045484323818437,0.0072999532054281,0.0435813445640305,0.0842926220558415,0.1068632038683512,13.75,20.6,13.2,26.15,57.2,5.65,10.9,78.55000000000001,4.949999999999999,69.85,81.55000000000001,74.25,4.55,50.6,36.8,9.15,71.05000000000001,24.05,9.25,11.2,27.2,2.55,17.450000000000003,67.4,15.0,30.05,8.5,29.95,2.4,8.100000000000001,0.4011198021783055,0.0018933238647863,46,46,36578.0,52.0,,,Car Dependent,Car Dependent,Moderate
55980,Ogden,Utah,86798,UT,"Ogden, Utah","Ogden, UT",55980UT,4955980.0,71.345598,1216.5852194553056,"Weber, Utah",0.6763289476716053,0.0228115855204036,0.017143252148667,0.0152192446830572,0.0042397290260144,0.1496808682227701,0.1206018571856494,0.3098919329938477,14.55,23.4,12.25,27.15,57.1,5.95,11.05,79.35,5.3,71.1,80.35,72.35,5.2,43.7,34.4,10.6,72.75,25.0,9.25,12.65,28.2,2.6,20.0,66.0,15.55,33.5,9.7,36.45,2.55,9.15,0.8254222447521832,0.0051038042351206,44,44,34849.0,44.0,0.0044240650706237,0.0369939399525334,Car Dependent,Car Dependent,Good
57300,Orem,Utah,97861,UT,"Orem, Utah","Orem, UT",57300UT,4957300.0,48.199148,2030.347092442381,"Utah, Utah",0.7415620114243672,0.0093908707248035,0.0103207610794902,0.0206415221589805,0.0148169342230306,0.0951042805612041,0.1109021980155526,0.202879594526931,12.1,19.0,8.7,22.8,53.05,5.15,10.2,76.19999999999999,4.65,66.25,78.55000000000001,72.75,4.0,46.35,35.4,6.5,72.95,23.25,7.65,10.15,25.8,2.25,14.15,70.75,14.4,29.15,8.35,29.9,2.15,7.35,0.6963685629429678,0.0027096186323105,43,56,35730.0,46.0,0.0009094532040342,0.0201305933926691,Car Dependent,Car Dependent,Good
62470,Provo,Utah,114084,UT,"Provo, Utah","Provo, UT",62470UT,4962470.0,107.96973,1056.6294830967902,"Utah, Utah",0.7534360646541145,0.0093965849724764,0.0102380701938922,0.024928999684443,0.0148574734406227,0.0826846884751586,0.1139072963781073,0.1875372532519897,12.1,19.0,8.7,22.8,53.05,5.15,10.2,76.19999999999999,4.65,66.25,78.55000000000001,72.75,4.0,46.35,35.4,6.5,72.95,23.25,7.65,10.15,25.8,2.25,14.15,70.75,14.4,29.15,8.35,29.9,2.15,7.35,0.6963685629429678,0.0027096186323105,45,63,35730.0,46.0,0.0011833385926159,0.0154885873566845,Car Dependent,Car Dependent,Good
65330,St. George,Utah,99958,UT,"St. George, Utah","St. George, UT",65330UT,4965330.0,203.204928,491.9073616167419,"Washington, Utah",0.7737749854939074,0.0067528361912003,0.0137057564176954,0.0117049160647471,0.0112047059765101,0.0613357610196282,0.0753416434902659,0.1309750095039916,13.55,26.450000000000003,9.75,29.2,61.05,7.05,10.35,78.45,6.25,68.25,80.85,73.6,5.6,49.25,32.95,8.850000000000001,73.15,21.25,9.5,12.65,30.15,3.05,16.1,66.25,14.1,30.4,9.95,29.7,3.0,9.35,0.4507193021068849,0.0046319454170751,27,45,35329.0,45.0,0.0018107605194181,0.0139758698653434,Car Dependent,Car Dependent,Good
67000,Salt Lake City,Utah,200478,UT,"Salt Lake City, Utah","Salt Lake City, UT",67000UT,4967000.0,285.773665,701.5272033551447,"Salt Lake, Utah",0.681481259789104,0.0287612605871966,0.0143955945290755,0.0548139945530182,0.0208800965691996,0.0969682458923173,0.0989335488183242,0.2070252097487006,13.75,20.6,13.2,26.15,57.2,5.65,10.9,78.55000000000001,4.949999999999999,69.85,81.55000000000001,74.25,4.55,50.6,36.8,9.15,71.05000000000001,24.05,9.25,11.2,27.2,2.55,17.450000000000003,67.4,15.0,30.05,8.5,29.95,2.4,8.100000000000001,0.4011198021783055,0.0018933238647863,59,74,36578.0,52.0,0.0071928091860453,0.0571234748950009,Walkable,Somewhat Walkable,Moderate
67440,Sandy,Utah,95050,UT,"Sandy, Utah","Sandy, UT",67440UT,4967440.0,62.550231,1519.57872066052,"Salt Lake, Utah",0.8263019463440294,0.0102893214097843,0.0062809047869542,0.0429037348763808,0.0072172540768016,0.0417464492372435,0.0847659126775381,0.1096580746975276,13.75,20.6,13.2,26.15,57.2,5.65,10.9,78.55000000000001,4.949999999999999,69.85,81.55000000000001,74.25,4.55,50.6,36.8,9.15,71.05000000000001,24.05,9.25,11.2,27.2,2.55,17.450000000000003,67.4,15.0,30.05,8.5,29.95,2.4,8.100000000000001,0.4011198021783055,0.0018933238647863,35,37,36578.0,52.0,0.0019673855865334,0.0249132035770647,Car Dependent,Car Dependent,Moderate
70850,South Jordan,Utah,80139,UT,"South Jordan, Utah","South Jordan, UT",70850UT,4970850.0,57.4689,1394.475968741354,"Salt Lake, Utah",0.7892786283831842,0.0091965210446848,0.0042051934763348,0.0511361509377456,0.0106689626773481,0.0279639127016808,0.074458129000861,0.0872608842136787,13.75,20.6,13.2,26.15,57.2,5.65,10.9,78.55000000000001,4.949999999999999,69.85,81.55000000000001,74.25,4.55,50.6,36.8,9.15,71.05000000000001,24.05,9.25,11.2,27.2,2.55,17.450000000000003,67.4,15.0,30.05,8.5,29.95,2.4,8.100000000000001,0.4011198021783055,0.0018933238647863,26,44,36578.0,52.0,0.0009109172812238,0.0140256304670634,Car Dependent,Car Dependent,Moderate
75360,Taylorsville,Utah,59242,UT,"Taylorsville, Utah","Taylorsville, UT",75360UT,4975360.0,28.095175,2108.618294778374,"Salt Lake, Utah",0.6785219945309071,0.0246446777623982,0.0139090510111069,0.046943047162486,0.0258262719016913,0.116133823976233,0.114378312683569,0.2417879207319131,13.75,20.6,13.2,26.15,57.2,5.65,10.9,78.55000000000001,4.949999999999999,69.85,81.55000000000001,74.25,4.55,50.6,36.8,9.15,71.05000000000001,24.05,9.25,11.2,27.2,2.55,17.450000000000003,67.4,15.0,30.05,8.5,29.95,2.4,8.100000000000001,0.4011198021783055,0.0018933238647863,35,42,36578.0,52.0,,,Car Dependent,Car Dependent,Moderate
82950,West Jordan,Utah,116541,UT,"West Jordan, Utah","West Jordan, UT",82950UT,4982950.0,83.731212,1391.8465673230671,"Salt Lake, Utah",0.7134570666117503,0.0130769428784719,0.010245321389039,0.0330613260569241,0.0214688392926094,0.0999648192481615,0.1123295664186852,0.2235093228992371,13.75,20.6,13.2,26.15,57.2,5.65,10.9,78.55000000000001,4.949999999999999,69.85,81.55000000000001,74.25,4.55,50.6,36.8,9.15,71.05000000000001,24.05,9.25,11.2,27.2,2.55,17.450000000000003,67.4,15.0,30.05,8.5,29.95,2.4,8.100000000000001,0.4011198021783055,0.0018933238647863,28,40,36578.0,52.0,0.0022652971915463,0.0219236148651547,Car Dependent,Car Dependent,Moderate
83470,West Valley City,Utah,139110,UT,"West Valley City, Utah","West Valley City, UT",83470UT,4983470.0,92.788065,1499.2229873529534,"Salt Lake, Utah",0.4988857738480339,0.0281431960319171,0.0186614909064768,0.0577312917834807,0.0463949392567033,0.226389188412048,0.1318453022787722,0.3973689885701962,13.75,20.6,13.2,26.15,57.2,5.65,10.9,78.55000000000001,4.949999999999999,69.85,81.55000000000001,74.25,4.55,50.6,36.8,9.15,71.05000000000001,24.05,9.25,11.2,27.2,2.55,17.450000000000003,67.4,15.0,30.05,8.5,29.95,2.4,8.100000000000001,0.4011198021783055,0.0018933238647863,36,39,36578.0,52.0,,,Car Dependent,Car Dependent,Moderate
3180,Auburn,Washington,85699,WA,"Auburn, Washington","Auburn, WA",3180WA,5303180.0,76.60316,1118.7397491173992,"King, Washington",0.5253270166513028,0.0793591523821748,0.0232908201962683,0.1334671349724034,0.0322874245907186,0.1051237470682271,0.1193129441417052,0.1893254297016301,9.65,18.8,17.7,26.15,58.0,5.85,9.2,80.05,4.4,68.5,84.9,74.95,3.8,52.8,43.8,9.55,72.1,22.25,7.05,9.7,28.3,2.3,13.95,72.69999999999999,12.4,20.95,7.5,27.45,2.2,5.9,0.2483502210095564,0.0016789826357848,33,41,44557.0,37.0,,,Car Dependent,Car Dependent,Good
5210,Bellevue,Washington,149440,WA,"Bellevue, Washington","Bellevue, WA",5210WA,5305210.0,86.66375099999999,1724.365703949279,"King, Washington",0.454563704496788,0.02688704496788,0.0036268736616702,0.4127676659528907,0.0018000535331905,0.0341006423982869,0.0824076552462526,0.074083244111349,9.65,18.8,17.7,26.15,58.0,5.85,9.2,80.05,4.4,68.5,84.9,74.95,3.8,52.8,43.8,9.55,72.1,22.25,7.05,9.7,28.3,2.3,13.95,72.69999999999999,12.4,20.95,7.5,27.45,2.2,5.9,0.2483502210095564,0.0016789826357848,41,42,44557.0,37.0,0.0012379550321199,0.0285264989293361,Car Dependent,Car Dependent,Good
5280,Bellingham,Washington,92289,WA,"Bellingham, Washington","Bellingham, WA",5280WA,5305280.0,72.884726,1266.2323790584053,"Whatcom, Washington",0.7657684014346239,0.0142270476438145,0.0117348763124532,0.0597687698425597,0.0034348622262674,0.0366890962086489,0.0996326756168124,0.0918419313244265,10.8,23.85,19.4,28.35,59.95,6.4,11.0,80.35,5.800000000000001,68.4,81.0,74.25,5.85,48.05,41.15,15.05,67.2,27.55,8.65,12.8,29.15,2.75,16.4,70.69999999999999,15.4,27.95,10.0,27.8,2.8,9.2,0.4263021595206362,0.0032614937858249,49,58,35263.0,27.0,0.002719717409442,0.0291367335218715,Car Dependent,Car Dependent,Good
