place_code,city,state,pop_estimate_2021,state_code,city_state,city_state_code,place_state_code,geo_code,land_area_sqkm,pop_per_km2,county_state,median_age,male,female,white_alone,black_or_african_american_alone,american_indian_and_alaska_native_alone,asian_alone,native_hawaiian_and_other_pacific_islander_alone,some_other_race_alone,two_or_more_races,hispanic_or_latino,access2,arthritis,binge,bphigh,bpmed,cancer,casthma,cervical,chd,checkup,cholscreen,colon_screen,copd,corem,corew,csmoking,dental,depression,diabetes,ghlth,highchol,kidney,lpa,mammouse,mhlth,obesity,phlth,sleep,stroke,teethlost,cumulative_confirmed,cumulative_deceased,walk_score,bike_score,drive_commute,public_transit_commute,walk_commute,bike_commute,work_from_home,households,mean_household_income,mean_income,median_household_income,living_wage,poverty,unemployment_rate,median_aqi,violent_crime,property_crime,walkable,walkable_detail,aqi_concern_level
22000,Evansville,Indiana,116486,IN,"Evansville, Indiana","Evansville, IN",22000IN,1822000,122.648924,949.7515037310886,"Vanderburgh, Indiana",38.8,0.49462596363511496,0.5121302130728156,0.7586662774925742,0.1374070703775561,0.0031076695911955083,0.012490771423175317,0.005116494686056693,0.019873632882921554,0.07030887832014147,0.042992290919080405,12.95,26.0,17.200000000000003,35.150000000000006,69.7,6.65,10.05,82.85,6.800000000000001,77.6,84.3,71.2,8.15,50.6,34.75,20.75,61.75,25.55,11.35,16.2,33.25,3.0,26.5,69.44999999999999,16.7,36.400000000000006,11.45,34.650000000000006,3.25,14.45,0.496703466510997,0.0054942224816716175,44,43,85.7,0.9,3.1,0.8,7.5,0.46268221073777105,56823,25990,46662,32744.0,0.17545456106313206,5.5,42.0,0.006189585014508181,0.042211081159967724,Car Dependent,Car Dependent,Good
23278,Fishers,Indiana,101171,IN,"Fishers, Indiana","Fishers, IN",23278IN,1823278,92.236198,1096.8687152521181,"Hamilton, Indiana",35.9,0.5210188690435006,0.4978600587124769,0.7488410710579119,0.0659576360814858,0.002085577882990185,0.07848098763479654,0.0003064119164582736,0.01667473880855186,0.06596752033685542,0.04953988791254411,9.1,21.0,16.549999999999997,26.2,66.85,6.2,8.8,84.69999999999999,4.9,74.55,87.6,75.9,4.7,51.05,46.8,11.350000000000001,74.9,20.25,8.5,9.600000000000001,28.25,2.25,16.7,75.4,12.75,29.0,7.4,27.0,2.05,6.9,0.3754057658029785,0.0029677587360311054,18,52,,,,,,0.35055500093900427,145914,51378,121501,34013.0,0.029405659724624646,,39.0,0.0005040970238507082,0.00725504344130235,Car Dependent,Very Car Dependent,Good
25000,Fort Wayne,Indiana,265974,IN,"Fort Wayne, Indiana","Fort Wayne, IN",25000IN,1825000,286.825203,927.3034489929395,"Allen, Indiana",34.9,0.48835976448825824,0.5035191409686661,0.644547963334762,0.1515599269101491,0.004887695789814042,0.05756953687202509,0.00045493168505192236,0.05534751517065578,0.07778203884590223,0.10488243211742501,13.5,26.05,15.75,32.35,69.35,6.4,10.5,79.5,6.550000000000001,74.85,84.35,70.19999999999999,7.550000000000001,40.7,36.4,20.25,62.0,22.45,10.45,15.3,28.75,2.9,25.6,68.80000000000001,15.100000000000001,36.1,10.8,33.05,3.05,13.4,0.394113710362667,0.004466601998691601,32,41,88,0.4,1.8,0.4,8.6,0.41222074338093195,69876,29282,54737,31630.0,0.16464015279688993,6,37.0,0.003662012076368367,0.027961379683728485,Car Dependent,Car Dependent,Good
27000,Gary,Indiana,68325,IN,"Gary, Indiana","Gary, IN",27000IN,1827000,128.841533,530.3026004820977,"Lake, Indiana",,,,0.10741309915843396,0.8114745700695207,0.0039370654957921695,0.0019173069886571532,0.0002195389681668496,0.03345773874862788,0.052821075740944017,0.07641419685327479,17.85,27.75,15.7,33.55,70.7,6.15,10.45,82.85,6.85,76.30000000000001,85.8,63.800000000000004,7.75,34.5,30.0,20.0,58.2,19.5,13.350000000000001,18.549999999999997,29.15,3.2,29.9,70.85,15.1,40.05,11.7,36.45,3.45,13.9,0.75150885354658,0.012621379267629672,32,39,,,,,,,,,,32932.0,,,47.0,0.00605927552140505,0.038873033296743506,Car Dependent,Car Dependent,Good
29898,Greenwood,Indiana,64918,IN,"Greenwood, Indiana","Greenwood, IN",29898IN,1829898,72.277717,898.174467796209,"Johnson, Indiana",,,,0.7642256384977972,0.042083859638312945,0.002572476046705074,0.08824979204534952,0.0007085862164576851,0.02176592008379802,0.06363412304753689,0.053529067438922946,11.85,25.049999999999997,16.95,31.4,67.3,6.550000000000001,9.4,82.44999999999999,5.949999999999999,73.95,85.15,70.7,6.75,52.599999999999994,40.9,18.1,65.35,22.15,9.8,12.899999999999999,31.95,2.6,22.35,71.0,14.95,32.7,9.35,31.950000000000003,2.6,10.85,0.6601096768230691,0.009473489633075573,25,40,,,,,,,,,,34013.0,,,,0.0014941926738346837,0.023537385624942234,Car Dependent,Car Dependent,Good
31000,Hammond,Indiana,76984,IN,"Hammond, Indiana","Hammond, IN",31000IN,1831000,58.866738,1307.7673846986393,"Lake, Indiana",37.4,0.4988958744674218,0.5011950535176141,0.39622518964979736,0.2632235269666424,0.012587031071391457,0.008391354047594305,0.000389691364439364,0.1870128857944508,0.14379611347812532,0.40712355814195156,17.85,27.75,15.7,33.55,70.7,6.15,10.45,82.85,6.85,76.30000000000001,85.8,63.800000000000004,7.75,34.5,30.0,20.0,58.2,19.5,13.350000000000001,18.549999999999997,29.15,3.2,29.9,70.85,15.1,40.05,11.7,36.45,3.45,13.9,0.75150885354658,0.012621379267629672,52,54,85.4,1.4,3.4,0.7,6.6,0.3992647822924244,63852,26153,46248,32932.0,0.16732048217811493,8.4,47.0,0.004091759326613322,0.03626727631715681,Walkable,Somewhat Walkable,Good
36003,Indianapolis (balance),Indiana,882039,IN,"Indianapolis (balance), Indiana","Indianapolis (balance), IN",36003IN,1836003,936.640759,941.7046947024862,"Marion, Indiana",34.5,0.48817455917482105,0.5121519569996338,0.5235539471610666,0.28124266614061283,0.005245799788898223,0.042838241846448966,0.0004614308437608768,0.07717685952661957,0.0758333815171438,0.13176401496985962,15.8,23.5,16.65,35.25,68.35,5.8,10.9,81.69999999999999,6.65,74.3,84.65,72.3,7.6,44.9,42.6,21.4,59.4,22.700000000000003,12.05,17.75,30.35,3.1500000000000004,29.0,74.55,16.2,37.95,11.5,37.8,3.3499999999999996,15.600000000000001,0.12841854062945302,0.0016916838513551234,99,99,79.4,1.5,1.6,0.5,16.5,0.406047805142403,79689,32792,58479,34013.0,0.15169510645220902,6,53.0,,,Walkable,Extremely Walkable,Moderate
38358,Jeffersonville,Indiana,50315,IN,"Jeffersonville, Indiana","Jeffersonville, IN",38358IN,1838358,88.25793499999999,570.0903833745941,"Clark, Indiana",,,,0.7162078902911656,0.138706151247143,0.003835834244261155,0.014747093312133558,0.0020073536718672362,0.027745205207194673,0.07949915532147471,0.060041737056543774,13.85,26.8,16.35,34.0,69.6,6.55,10.4,82.5,6.65,74.7,84.69999999999999,69.85,7.8500000000000005,40.599999999999994,31.85,20.5,58.5,23.85,11.0,16.0,32.35,2.85,27.6,66.19999999999999,15.899999999999999,38.8,10.9,38.099999999999994,3.05,12.85,0.637304978634602,0.007870416376825996,24,37,,,,,,,,,,33559.0,,,43.0,0.0022657259266620293,0.026652091821524396,Car Dependent,Very Car Dependent,Good
40392,Kokomo,Indiana,59691,IN,"Kokomo, Indiana","Kokomo, IN",40392IN,1840392,94.99683399999999,628.3472562885622,"Howard, Indiana",,,,0.7897505486589268,0.10542627866847598,0.0031160476453736745,0.014977132230989596,0.00023454122061952387,0.016032567723777452,0.06900537769512992,0.04241845504347389,13.3,27.15,15.5,37.0,70.35,6.949999999999999,10.2,82.05000000000001,7.05,77.8,84.9,70.35,8.2,40.4,37.55,21.15,62.35,23.4,11.45,16.0,33.45,3.05,27.55,69.35,15.7,41.05,11.05,34.6,3.25,13.8,0.4284230453502203,0.00752207200415473,40,47,,,,,,,,,,32414.0,,,40.0,0.006567154177346669,0.025012145884639226,Car Dependent,Car Dependent,Good
40788,Lafayette,Indiana,70835,IN,"Lafayette, Indiana","Lafayette, IN",40788IN,1840788,76.089061,930.9485367417007,"Tippecanoe, Indiana",33.9,0.4905908096280088,0.5264346721253618,0.7101856426907602,0.10528693442507235,0.005491635490929625,0.01839486129738124,0.0002399943530740453,0.06863838497917696,0.09102844638949671,0.1483306275146467,13.350000000000001,21.6,16.65,29.45,66.2,5.6,9.8,79.35,5.9,74.65,82.35,70.75,6.699999999999999,46.099999999999994,37.0,17.3,68.35,22.450000000000003,9.65,13.8,29.299999999999997,2.65,24.05,68.4,15.6,35.65,9.95,31.6,2.7,12.6,0.7325474694713066,0.005590456695136585,38,43,87.3,1.5,2.2,0.5,8.2,0.4458953906966895,57013,24969,47456,33621.0,0.16604785769746594,4.3,33.0,0.004969294840121409,0.033712147949460015,Car Dependent,Car Dependent,Good
49932,Mishawaka,Indiana,51074,IN,"Mishawaka, Indiana","Mishawaka, IN",49932IN,1849932,46.292745,1103.2830306347141,"St. Joseph, Indiana",,,,0.7717038023260367,0.095097309785801,0.0043466342953361785,0.028194384618396837,0.00043074754278106276,0.020675882053491013,0.07933586560676666,0.0607745623996554,14.45,23.95,15.25,33.3,69.7,6.25,9.8,81.75,6.55,76.45,83.94999999999999,69.19999999999999,7.35,44.0,35.900000000000006,18.85,58.65,21.450000000000003,10.8,15.399999999999999,29.6,2.95,24.9,68.44999999999999,15.7,37.3,10.5,32.7,3.0999999999999996,12.850000000000001,0.46570871673994835,0.0056596320591606394,44,47,,,,,,,,,,33041.0,,,45.0,,,Car Dependent,Car Dependent,Good
51876,Muncie,Indiana,65292,IN,"Muncie, Indiana","Muncie, IN",51876IN,1851876,70.97543399999999,919.9239274817256,"Delaware, Indiana",,,,0.7784874104024996,0.11630827666482876,0.0028334252282055995,0.014657232126447345,0.0006432641058628928,0.02107455737303192,0.06449488451877719,0.04172027200882191,13.45,27.0,16.0,36.650000000000006,68.1,6.4,10.8,78.1,7.1,76.1,82.95,68.35,8.65,45.85,33.8,21.2,59.05,24.700000000000003,11.8,17.35,32.1,3.1,29.15,67.75,16.65,38.85,11.7,34.75,3.4,15.8,0.3852233045396067,0.006800220547693438,38,53,,,,,,,,,,32195.0,,,36.0,,,Car Dependent,Car Dependent,Good
54180,Noblesville,Indiana,70926,IN,"Noblesville, Indiana","Noblesville, IN",54180IN,1854180,88.92447299999999,797.598204489781,"Hamilton, Indiana",35.8,0.5094605645320475,0.5030031300228407,0.8184586752389815,0.04503285114062544,0.0021430787017454813,0.02532216676536108,0.0005639680794067056,0.022770211206045738,0.06706990384344245,0.059851112427036626,9.1,21.0,16.549999999999997,26.2,66.85,6.2,8.8,84.69999999999999,4.9,74.55,87.6,75.9,4.7,51.05,46.8,11.350000000000001,74.9,20.25,8.5,9.600000000000001,28.25,2.25,16.7,75.4,12.75,29.0,7.4,27.0,2.05,6.9,0.3754057658029785,0.0029677587360311054,15,44,,,,,,0.35297352169867185,100960,36131,81849,34013.0,0.03135662521501283,,39.0,0.00045117446352536445,0.0087133068268336,Car Dependent,Very Car Dependent,Good
71000,South Bend,Indiana,103353,IN,"South Bend, Indiana","South Bend, IN",71000IN,1871000,108.716788,950.6627440096925,"St. Joseph, Indiana",36.7,0.48145675500469265,0.5298636711077569,0.5355916132090989,0.25764128762590344,0.0065503662206225265,0.01521968399562664,0.000561183516685534,0.08421622981432567,0.10118719340512612,0.16689404274670305,14.45,23.95,15.25,33.3,69.7,6.25,9.8,81.75,6.55,76.45,83.94999999999999,69.19999999999999,7.35,44.0,35.900000000000006,18.85,58.65,21.450000000000003,10.8,15.399999999999999,29.6,2.95,24.9,68.44999999999999,15.7,37.3,10.5,32.7,3.0999999999999996,12.850000000000001,0.46570871673994835,0.0056596320591606394,42,58,83.5,0.8,2.2,0.9,11.5,0.41321490426015695,68275,28408,50248,33041.0,0.21110175805249967,5.6,45.0,0.01312975917486672,0.041566282546225075,Car Dependent,Car Dependent,Good
75428,Terre Haute,Indiana,58525,IN,"Terre Haute, Indiana","Terre Haute, IN",75428IN,1875428,88.64098899999999,660.2475971923103,"Vigo, Indiana",,,,0.7881247330200769,0.10756087142246903,0.004169158479282358,0.017616403246475867,0.00030756087142246903,0.0194105083297736,0.060486971379752244,0.038838103374626225,13.8,26.1,16.049999999999997,32.5,68.85,6.4,10.5,79.65,7.15,75.9,82.9,69.65,8.65,43.35,30.1,22.700000000000003,57.7,23.299999999999997,11.75,17.2,32.2,3.1,27.25,66.5,16.6,35.85,11.649999999999999,36.4,3.35,14.9,0.49759931653139683,0.007073900042716788,40,48,,,,,,,,,,31944.0,,,42.0,,,Car Dependent,Car Dependent,Good
82700,Westfield,Indiana,50630,IN,"Westfield, Indiana","Westfield, IN",82700IN,1882700,80.54312399999999,628.6073532484288,"Hamilton, Indiana",,,,0.770333794193166,0.02992297057080782,0.0019158601619593126,0.03035749555599447,0.0005727829350187636,0.025814734347224966,0.05773256962275331,0.059154651392455064,9.1,21.0,16.549999999999997,26.2,66.85,6.2,8.8,84.69999999999999,4.9,74.55,87.6,75.9,4.7,51.05,46.8,11.350000000000001,74.9,20.25,8.5,9.600000000000001,28.25,2.25,16.7,75.4,12.75,29.0,7.4,27.0,2.05,6.9,0.3754057658029785,0.0029677587360311054,15,51,,,,,,,,,,34013.0,,,39.0,0.0003160181710448351,0.006675883863322141,Car Dependent,Very Car Dependent,Good
0,Indianapolis,Indiana,891342,IN,"Indianapolis, Indiana","Indianapolis, IN",0IN,,,,"Marion, Indiana",,,,,,,,,,,,15.8,23.5,16.65,35.25,68.35,5.8,10.9,81.69999999999999,6.65,74.3,84.65,72.3,7.6,44.9,42.6,21.4,59.4,22.700000000000003,12.05,17.75,30.35,3.1500000000000004,29.0,74.55,16.2,37.95,11.5,37.8,3.3499999999999996,15.600000000000001,0.12841854062945302,0.0016916838513551234,31,43,,,,,,,,,,34013.0,,,53.0,,,Car Dependent,Car Dependent,Moderate
1855,Ames,Iowa,66424,IA,"Ames, Iowa","Ames, IA",1855IA,1901855,71.462364,929.4962590378343,"Story, Iowa",22.8,0.5143472238949777,0.48562266650608216,0.7748554739250874,0.041626520534746476,0.0032217270865952065,0.07915813561363362,0.0004666987835722028,0.03147958569191858,0.0692370227628568,0.05943634830784054,8.350000000000001,19.6,22.4,26.05,64.75,5.4,9.55,80.75,5.15,70.2,82.05,75.5,5.1,52.15,49.35,13.25,70.95,16.0,8.1,10.25,26.7,2.4000000000000004,18.9,76.8,13.25,30.45,7.75,26.8,2.4000000000000004,8.65,0.30079489341201976,0.0013549319523063952,42,69,63.5,4.1,10.8,1.8,19.9,0.3899343610743105,76891,31600,52005,36561.0,0.2419908466819222,4.7,,0.002032397928459593,0.01762917017945321,Car Dependent,Car Dependent,Good
2305,Ankeny,Iowa,70287,IA,"Ankeny, Iowa","Ankeny, IA",2305IA,1902305,78.365832,896.9087446171694,"Polk, Iowa",36.7,0.49847055643291077,0.5015578983311281,0.8486348826952352,0.024271913725155435,0.0021625620669540597,0.023290224365814446,0.0004979583706802111,0.014270064165492908,0.05272667776402464,0.04027771849701936,9.649999999999999,21.15,23.1,28.4,64.95,5.949999999999999,9.0,83.15,5.449999999999999,75.1,85.0,73.44999999999999,5.449999999999999,50.9,43.0,16.2,68.8,17.7,9.100000000000001,12.25,30.200000000000003,2.55,20.9,76.25,13.6,34.849999999999994,8.3,29.35,2.55,9.2,0.3590042884325921,0.003138223850501264,34,39,,,,,,0.39438302957872723,109857,43384,94508,34267.0,0.030887646364192525,,40.0,,,Car Dependent,Car Dependent,Good
12000,Cedar Rapids,Iowa,136467,IA,"Cedar Rapids, Iowa","Cedar Rapids, IA",12000IA,1912000,186.746635,730.760155330242,"Linn, Iowa",36.6,0.5135820381484169,0.4863959785149523,0.7849590010771835,0.1050656935376318,0.002945767108531733,0.02758175969281951,0.003575956091948969,0.016663369166172042,0.06831688246975459,0.04764521825789385,8.4,23.3,21.549999999999997,31.15,65.55,6.45,9.75,85.2,5.6,77.6,85.55,76.4,5.7,41.75,43.400000000000006,14.65,69.8,18.35,9.149999999999999,11.2,30.200000000000003,2.55,20.1,77.05,13.35,37.3,8.45,31.0,2.55,8.5,0.38928825283768237,0.004272095085258707,34,41,78.8,0.6,1.7,0.1,18.5,0.43312302607956504,81506,36200,60977,32781.0,0.09899829262752168,4.9,44.0,0.0025280837125458903,0.032755171579942406,Car Dependent,Car Dependent,Good
16860,Council Bluffs,Iowa,62415,IA,"Council Bluffs, Iowa","Council Bluffs, IA",16860IA,1916860,111.27193299999999,560.9231215566283,"Pottawattamie, Iowa",,,,0.8423776335816711,0.02762156532884723,0.00866778819194104,0.010398141472402467,0.0011215252743731474,0.04697588720660098,0.06898982616358247,0.10426980693743491,10.8,25.950000000000003,21.799999999999997,32.4,67.85,6.550000000000001,9.850000000000001,82.6,6.5,73.85,83.30000000000001,71.94999999999999,6.95,44.25,37.9,20.05,62.3,20.6,10.1,13.45,30.1,2.85,26.799999999999997,70.9,14.25,40.6,9.75,32.650000000000006,3.0,10.95,0.3906432748538012,0.0051109508932147725,37,45,,,,,,,,,,35683.0,,,33.0,0.007898742289513738,0.05846351037410879,Car Dependent,Car Dependent,Good
19000,Davenport,Iowa,101009,IA,"Davenport, Iowa","Davenport, IA",19000IA,1919000,165.22941,611.325792424,"Scott, Iowa",39.2,0.5002029522121791,0.49980694789573205,0.7457949291647279,0.12065261511350474,0.004306546941361661,0.02217624172103476,0.0003762041006246968,0.025859081863992318,0.08791295825124494,0.08891286915027374,9.45,22.75,22.450000000000003,29.15,66.6,6.4,9.75,84.15,6.0,75.15,84.5,73.55,5.800000000000001,38.55,45.35,14.899999999999999,67.7,16.65,9.8,11.850000000000001,29.65,2.65,23.05,80.65,12.899999999999999,37.0,8.8,31.8,2.7,10.15,0.41004266946509715,0.003910542624914612,44,40,,,,,,0.445089051470661,81587,36360,53914,32668.0,0.16079755269332435,5.9,48.0,0.006029165717906325,0.03878862279598848,Car Dependent,Car Dependent,Good
21000,Des Moines,Iowa,212031,IA,"Des Moines, Iowa","Des Moines, IA",21000IA,1921000,228.379268,928.4161467756346,"Polk, Iowa",35.1,0.49611613396154336,0.5053081860671317,0.6517914833208351,0.11795916634831699,0.006951813649890818,0.06826360296371757,0.0006366993505666624,0.0668675806839566,0.09744329838561343,0.15790143894053227,9.649999999999999,21.15,23.1,28.4,64.95,5.949999999999999,9.0,83.15,5.449999999999999,75.1,85.0,73.44999999999999,5.449999999999999,50.9,43.0,16.2,68.8,17.7,9.100000000000001,12.25,30.200000000000003,2.55,20.9,76.25,13.6,34.849999999999994,8.3,29.35,2.55,9.2,0.3590042884325921,0.003138223850501264,45,39,77.6,0.8,2.3,0.9,16.8,0.42642821096915073,75671,33498,60693,34267.0,0.1292924147884036,5.3,40.0,0.007333833260230816,0.042130631841570336,Car Dependent,Car Dependent,Good
22395,Dubuque,Iowa,59119,IA,"Dubuque, Iowa","Dubuque, IA",22395IA,1922395,80.051942,738.5080052149141,"Dubuque, Iowa",,,,0.8591823271706219,0.06334680897850099,0.0037720529778920483,0.011671374684957459,0.01349819854868993,0.01300766251120621,0.04479101473299616,0.03755137942116748,9.05,22.5,24.700000000000003,28.1,67.94999999999999,6.65,9.25,84.85,5.949999999999999,75.5,84.6,74.55,5.95,45.55,42.650000000000006,15.05,71.75,16.75,8.8,11.350000000000001,29.2,2.5999999999999996,20.45,76.4,13.15,35.75,8.600000000000001,30.35,2.7,9.45,0.44528831678479,0.0049899355537136965,40,34,,,,,,,,,,32911.0,,,,0.001860653935283073,0.016052368950760332,Car Dependent,Car Dependent,Good
38595,Iowa City,Iowa,74596,IA,"Iowa City, Iowa","Iowa City, IA",38595IA,1938595,66.296038,1125.1954453145452,"Johnson, Iowa",28.2,0.4697168748994584,0.5300954474770765,0.7276127406295244,0.10274009330258996,0.0017695318783849,0.07348919513110623,0.00016086653439862728,0.030430586090406993,0.06690707276529573,0.07307362325057644,8.55,19.9,21.85,26.25,65.25,5.6,9.3,81.7,5.0,73.35,83.19999999999999,73.35,4.8,41.85,44.95,12.9,67.35,19.55,8.1,10.6,25.75,2.4,19.95,76.69999999999999,13.55,28.299999999999997,7.95,29.7,2.35,8.05,0.4764464582551343,0.002051048313582498,45,66,65.3,3.3,11.6,3,15.5,0.4057858330205373,83575,35046,61301,36333.0,0.21966325272132553,3.9,39.0,0.002238725937047563,0.016783741755590113,Car Dependent,Car Dependent,Good
73335,Sioux City,Iowa,85617,IA,"Sioux City, Iowa","Sioux City, IA",73335IA,1973335,151.411679,565.4583620329579,"Woodbury, Iowa",37.0,0.5179578821962928,0.4908254201852436,0.6810913720405994,0.05893689337397947,0.02780989756707196,0.03275050515668617,0.007486830886389385,0.09227139469965077,0.10175549248396931,0.20978310382283893,12.8,22.75,20.6,30.7,68.25,6.1,9.3,82.0,6.050000000000001,76.3,83.69999999999999,70.55,6.4,44.75,42.1,17.75,66.3,17.05,11.2,13.7,30.0,2.8,27.55,73.25,14.0,38.0,9.7,32.85,2.95,11.75,0.33682563042386443,0.003959494025719192,40,36,92,0.9,1.5,0,4.9,0.3931345410374108,75127,28668,55622,33186.0,0.17619164418281416,3.9,31.0,0.0042748519569711626,0.03741079458518752,Car Dependent,Car Dependent,Good
82425,Waterloo,Iowa,66941,IA,"Waterloo, Iowa","Waterloo, IA",82425IA,1982425,159.530725,419.6119587621758,"Black Hawk, Iowa",37.8,0.5021735558178098,0.4977218744864881,0.6791054809459076,0.18150311468307914,0.004735513362513258,0.030175826474059246,0.010636231905708012,0.03364156496018882,0.06577433859667468,0.07160036450008216,9.9,22.8,23.0,31.799999999999997,67.75,6.25,9.6,83.35,6.1,76.45,83.25,75.65,6.35,46.55,45.900000000000006,17.15,67.94999999999999,18.35,9.75,12.85,29.05,2.8,23.75,78.1,14.25,39.15,9.4,31.950000000000003,2.95,10.25,0.4950628165100611,0.0071704934195784345,37,47,,,,,,0.4473790352698645,64560,28908,50549,34007.0,0.10815494241197472,3.8,35.0,0.004571189554981252,0.025126604024439433,Car Dependent,Car Dependent,Good
83910,West Des Moines,Iowa,69792,IA,"West Des Moines, Iowa","West Des Moines, IA",83910IA,1983910,122.30121799999999,570.6566225693681,"Polk, Iowa",37.6,0.5036966987620357,0.4985814993122421,0.7693861760660248,0.053501834021091245,0.0029372994039431454,0.06897638697845025,0.0005588033012379642,0.022867950481430536,0.06645460797799174,0.06545162769371848,9.649999999999999,21.15,23.1,28.4,64.95,5.949999999999999,9.0,83.15,5.449999999999999,75.1,85.0,73.44999999999999,5.449999999999999,50.9,43.0,16.2,68.8,17.7,9.100000000000001,12.25,30.200000000000003,2.55,20.9,76.25,13.6,34.849999999999994,8.3,29.35,2.55,9.2,0.3590042884325921,0.003138223850501264,34,37,,,,,,0.5167640990371389,94809,49237,62073,34267.0,0.08850584594222834,,40.0,,,Car Dependent,Car Dependent,Good
36000,Kansas City,Kansas,154545,KS,"Kansas City, Kansas","Kansas City, KS",36000KS,2036000,323.068566,478.36594538881883,"Wyandotte, Kansas",34.7,0.5076709049144262,0.4940049823675952,0.41526416254165455,0.21815652398977645,0.011556504577954641,0.04911190915267398,0.0023941246886020253,0.16287812611213562,0.15398104112070918,0.3503445598369407,24.7,24.9,16.549999999999997,35.55,66.1,5.5,10.149999999999999,80.44999999999999,6.949999999999999,70.4,82.35,65.65,7.25,41.9,36.349999999999994,23.2,52.849999999999994,18.55,13.899999999999999,19.9,29.15,3.3499999999999996,32.25,70.15,14.55,46.05,12.15,37.7,3.6500000000000004,16.7,0.3064803131773917,0.003287068491377916,32,28,82.9,1.1,1,0.1,13.6,0.37412404154129864,69122,26024,53884,35806.0,0.1665081367886376,6.7,44.0,,,Car Dependent,Car Dependent,Good
38900,Lawrence,Kansas,95256,KS,"Lawrence, Kansas","Lawrence, KS",38900KS,2038900,88.454167,1076.8966938550222,"Douglas, Kansas",31.3,0.5022885697488872,0.4976589401192576,0.7506088855295204,0.05303602922650542,0.02821869488536155,0.04757705551356345,0.0007033677668598304,0.02414546065339716,0.09233014193331654,0.07694003527336861,12.9,19.0,19.55,27.799999999999997,62.95,5.6,9.75,81.15,5.3,70.69999999999999,82.6,71.69999999999999,5.05,54.75,45.4,14.95,67.25,21.75,8.3,11.149999999999999,29.299999999999997,2.45,18.85,72.25,15.05,30.65,8.35,31.4,2.35,9.05,0.2875829344083312,0.0014592256655748719,41,61,76.4,2.4,4.3,1.8,14.6,0.43084950029394475,70690,31804,52475,35499.0,0.19094860166288738,5.6,,,,Car Dependent,Car Dependent,Good
39350,Lenexa,Kansas,58388,KS,"Lenexa, Kansas","Lenexa, KS",39350KS,2039350,88.24479099999999,661.6594513777023,"Johnson, Kansas",,,,0.7677433719257382,0.0630437761183805,0.003973419195725149,0.04077892717681716,0.0006508186613687744,0.02825923134890731,0.0792114818113311,0.08203740494622183,10.5,20.3,17.9,28.85,64.7,6.2,8.6,87.15,4.7,73.85,88.0,73.75,4.0,53.45,47.9,11.149999999999999,76.95,16.799999999999997,8.3,8.25,31.95,2.3,14.899999999999999,77.15,11.399999999999999,28.75,6.85,26.950000000000003,2.1,5.449999999999999,0.3194934112128475,0.0026157731766301372,33,44,,,,,,,,,,35806.0,,,40.0,0.001490032198396931,0.013033500034253614,Car Dependent,Car Dependent,Good
44250,Manhattan,Kansas,54763,KS,"Manhattan, Kansas","Manhattan, KS",44250KS,2044250,51.597269999999995,1061.3546026756844,"Riley, Kansas",,,,0.7512736701787703,0.05841535343206179,0.005167722732501872,0.05255373153406497,0.0027573361576246737,0.034841042309588593,0.08288442926793638,0.09093731168854884,14.35,19.4,20.45,26.1,61.650000000000006,5.050000000000001,9.7,79.65,5.15,72.85,80.45,70.8,5.35,51.4,42.400000000000006,16.7,66.7,18.35,8.85,12.3,26.3,2.5,20.5,71.55000000000001,14.899999999999999,31.950000000000003,8.75,30.45,2.45,9.65,0.25036977521319137,0.0015521428701860745,39,54,,,,,,,,,,35547.0,,,,,,Car Dependent,Car Dependent,Good
52575,Olathe,Kansas,143014,KS,"Olathe, Kansas","Olathe, KS",52575KS,2052575,160.305884,892.1319444518955,"Johnson, Kansas",39.5,0.4891199462989637,0.5108241151215965,0.7300334233012152,0.059043170598682644,0.00513935698602934,0.0443033549163019,0.0008740403037464864,0.04712126085558057,0.10143062916917225,0.12226075768805851,10.5,20.3,17.9,28.85,64.7,6.2,8.6,87.15,4.7,73.85,88.0,73.75,4.0,53.45,47.9,11.149999999999999,76.95,16.799999999999997,8.3,8.25,31.95,2.3,14.899999999999999,77.15,11.399999999999999,28.75,6.85,26.950000000000003,2.1,5.449999999999999,0.3194934112128475,0.0026157731766301372,30,50,72.3,0.2,1.1,0,24.4,0.3725859006810522,119113,44990,99631,35806.0,0.07582474443061518,2.1,40.0,,,Car Dependent,Car Dependent,Good
53775,Overland Park,Kansas,197106,KS,"Overland Park, Kansas","Overland Park, KS",53775KS,2053775,194.72340699999998,1012.235781186799,"Johnson, Kansas",37.1,0.4954034884782807,0.5046320254076486,0.750859943380719,0.0460057025153978,0.0035209481192860696,0.09318843667874138,0.0005124146398384626,0.02555477763233996,0.08102746745406025,0.07824723752701591,10.5,20.3,17.9,28.85,64.7,6.2,8.6,87.15,4.7,73.85,88.0,73.75,4.0,53.45,47.9,11.149999999999999,76.95,16.799999999999997,8.3,8.25,31.95,2.3,14.899999999999999,77.15,11.399999999999999,28.75,6.85,26.950000000000003,2.1,5.449999999999999,0.3194934112128475,0.0026157731766301372,35,46,65.5,0.1,1.5,0.1,31.6,0.4190283400809717,119603,50828,89280,35806.0,0.05783182652988747,3.5,40.0,,,Car Dependent,Car Dependent,Good
