"GEO_ID","NAME","B08141_001E","B08141_001M","B08141_001MA","B08141_001EA","B08141_002E","B08141_002M","B08141_002MA","B08141_002EA","B08141_003E","B08141_003M","B08141_003MA","B08141_003EA","B08141_004E","B08141_004M","B08141_004MA","B08141_004EA","B08141_005E","B08141_005EA","B08141_005M","B08141_005MA","B08141_006E","B08141_006M","B08141_006MA","B08141_006EA","B08141_007E","B08141_007M","B08141_007MA","B08141_007EA","B08141_008E","B08141_008M","B08141_008MA","B08141_008EA","B08141_009E","B08141_009M","B08141_009MA","B08141_009EA","B08141_010E","B08141_010M","B08141_010MA","B08141_010EA","B08141_011E","B08141_011M","B08141_011MA","B08141_011EA","B08141_012E","B08141_012M","B08141_012MA","B08141_012EA","B08141_013E","B08141_013M","B08141_013MA","B08141_013EA","B08141_014E","B08141_014M","B08141_014MA","B08141_014EA","B08141_015E","B08141_015M","B08141_015MA","B08141_015EA","B08141_016E","B08141_016EA","B08141_016M","B08141_016MA","B08141_017E","B08141_017M","B08141_017MA","B08141_017EA","B08141_018E","B08141_018M","B08141_018MA","B08141_018EA","B08141_019E","B08141_019M","B08141_019MA","B08141_019EA","B08141_020E","B08141_020M","B08141_020MA","B08141_020EA","B08141_021E","B08141_021M","B08141_021MA","B08141_021EA","B08141_022E","B08141_022M","B08141_022MA","B08141_022EA","B08141_023E","B08141_023M","B08141_023MA","B08141_023EA","B08141_024E","B08141_024M","B08141_024MA","B08141_024EA","B08141_025E","B08141_025M","B08141_025MA","B08141_025EA","B08141_026E","B08141_026M","B08141_026MA","B08141_026EA","B08141_027E","B08141_027M","B08141_027MA","B08141_027EA","B08141_028E","B08141_028M","B08141_028MA","B08141_028EA","B08141_029E","B08141_029M","B08141_029MA","B08141_029EA","B08141_030E","B08141_030M","B08141_030MA","B08141_030EA","B08141_031E","B08141_031M","B08141_031MA","B08141_031EA","B08141_032E","B08141_032M","B08141_032MA","B08141_032EA","B08141_033E","B08141_033M","B08141_033MA","B08141_033EA","B08141_034E","B08141_034M","B08141_034MA","B08141_034EA","B08141_035E","B08141_035M","B08141_035MA","B08141_035EA",
"1600000US2432025","Germantown CDP, Maryland","45622","4435","null","null","1294","940","null","null","11105","1993","null","null","19188","3409","null","null","14035","null","3286","null","25736","3671","null","null","960","748","null","null","5689","1396","null","null","10248","2486","null","null","8839","2594","null","null","3986","1277","null","null","0","216","null","null","1289","775","null","null","1046","554","null","null","1651","931","null","null","1542","null","890","null","0","216","null","null","489","594","null","null","809","669","null","null","244","231","null","null","68","110","null","null","0","216","null","null","0","216","null","null","68","110","null","null","0","216","null","null","1197","923","null","null","82","137","null","null","254","223","null","null","832","880","null","null","29","48","null","null","13093","1813","null","null","252","242","null","null","3384","1178","null","null","6185","1209","null","null","3272","1010","null","null",
"1600000US2432650","Glen Burnie CDP, Maryland","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US2467675","Rockville city, Maryland","34004","2215","null","null","1608","745","null","null","9753","1663","null","null","14344","1932","null","null","8299","null","2678","null","15957","1858","null","null","156","158","null","null","3923","921","null","null","7042","1260","null","null","4836","1692","null","null","2185","800","null","null","0","216","null","null","758","545","null","null","573","352","null","null","854","546","null","null","1545","null","600","null","514","363","null","null","404","207","null","null","427","366","null","null","200","204","null","null","414","381","null","null","0","216","null","null","98","119","null","null","316","352","null","null","0","216","null","null","1156","585","null","null","170","166","null","null","265","279","null","null","409","342","null","null","312","371","null","null","12747","1938","null","null","768","630","null","null","4305","1182","null","null","5577","1202","null","null","2097","982","null","null",
"1600000US2472450","Silver Spring CDP, Maryland","43699","4276","null","null","5458","1641","null","null","17579","3329","null","null","14514","2442","null","null","6148","null","2179","null","18666","2503","null","null","1035","602","null","null","7187","1893","null","null","7226","1615","null","null","3218","1234","null","null","2323","985","null","null","177","171","null","null","1041","728","null","null","472","421","null","null","633","371","null","null","3454","null","1217","null","1173","555","null","null","1668","1058","null","null","546","429","null","null","67","112","null","null","1210","681","null","null","337","344","null","null","552","475","null","null","278","357","null","null","43","69","null","null","1691","832","null","null","720","604","null","null","514","484","null","null","244","245","null","null","213","349","null","null","16355","2343","null","null","2016","952","null","null","6617","1652","null","null","5748","1197","null","null","1974","1023","null","null",
"1600000US2481175","Waldorf CDP, Maryland","43558","3926","null","null","768","581","null","null","5846","1426","null","null","19628","3356","null","null","17316","null","3210","null","28290","3103","null","null","768","581","null","null","3619","1205","null","null","12057","2701","null","null","11846","2280","null","null","3310","1173","null","null","0","216","null","null","255","236","null","null","1310","804","null","null","1745","975","null","null","1501","null","871","null","0","216","null","null","391","438","null","null","345","348","null","null","765","663","null","null","369","348","null","null","0","216","null","null","0","216","null","null","144","278","null","null","225","202","null","null","799","575","null","null","0","216","null","null","0","216","null","null","581","537","null","null","218","220","null","null","9289","1562","null","null","0","216","null","null","1581","761","null","null","5191","1274","null","null","2517","908","null","null",
"1600000US2507000","Boston city, Massachusetts","333710","6973","null","null","75246","5959","null","null","138687","7495","null","null","86010","6754","null","null","33767","null","4460","null","109898","4696","null","null","6039","1732","null","null","47531","3800","null","null","38134","3927","null","null","18194","3060","null","null","16435","2651","null","null","1250","628","null","null","6568","1693","null","null","6118","1673","null","null","2499","1087","null","null","59998","null","4489","null","23303","2579","null","null","22479","2775","null","null","10229","2381","null","null","3987","1239","null","null","32400","3078","null","null","13077","2084","null","null","12834","2253","null","null","5209","1713","null","null","1280","812","null","null","11678","1993","null","null","5847","1742","null","null","3667","1123","null","null","1816","774","null","null","348","258","null","null","103301","4878","null","null","25730","2861","null","null","45608","3870","null","null","24504","3080","null","null","7459","1781","null","null",
"1600000US2509000","Brockton city, Massachusetts","48782","2727","null","null","2069","946","null","null","12955","2512","null","null","19365","2993","null","null","14393","null","2987","null","33740","2916","null","null","797","546","null","null","8055","1765","null","null","14091","2724","null","null","10797","2424","null","null","5772","1502","null","null","601","443","null","null","2126","942","null","null","2227","1014","null","null","818","596","null","null","1176","null","506","null","340","225","null","null","144","220","null","null","516","406","null","null","176","198","null","null","500","346","null","null","0","218","null","null","150","149","null","null","150","170","null","null","200","229","null","null","1302","643","null","null","183","273","null","null","613","483","null","null","466","367","null","null","40","67","null","null","6292","1487","null","null","148","237","null","null","1867","922","null","null","1915","712","null","null","2362","1107","null","null",
"1600000US2511000","Cambridge city, Massachusetts","63257","3860","null","null","15881","2481","null","null","31845","3935","null","null","12627","2144","null","null","2904","null","1422","null","12427","1764","null","null","470","410","null","null","6843","1499","null","null","3914","951","null","null","1200","769","null","null","1944","965","null","null","45","75","null","null","1240","830","null","null","403","335","null","null","256","256","null","null","8313","null","1483","null","3264","927","null","null","3414","995","null","null","1405","618","null","null","230","367","null","null","7923","1439","null","null","2595","1004","null","null","3701","908","null","null","1383","589","null","null","244","261","null","null","4278","908","null","null","1386","646","null","null","2171","659","null","null","356","190","null","null","365","353","null","null","28372","2813","null","null","8121","1789","null","null","14476","2439","null","null","5166","1211","null","null","609","528","null","null",
"1600000US2523000","Fall River city, Massachusetts","39121","2832","null","null","3227","1261","null","null","13028","2210","null","null","14664","2996","null","null","8202","null","1975","null","26659","2969","null","null","783","604","null","null","8643","1868","null","null","10962","2566","null","null","6271","1819","null","null","6499","1596","null","null","1057","774","null","null","2781","1271","null","null","1491","666","null","null","1170","656","null","null","654","null","431","null","446","323","null","null","170","259","null","null","0","218","null","null","38","61","null","null","1587","768","null","null","681","537","null","null","199","216","null","null","452","479","null","null","255","223","null","null","560","412","null","null","260","301","null","null","122","163","null","null","178","271","null","null","0","218","null","null","3162","901","null","null","0","218","null","null","1113","544","null","null","1581","670","null","null","468","280","null","null",
"1600000US2524960","Framingham city, Massachusetts","37701","2316","null","null","1591","1529","null","null","11530","2138","null","null","16278","2321","null","null","8302","null","2065","null","21998","2224","null","null","240","222","null","null","6203","1436","null","null","9185","1734","null","null","6370","1816","null","null","2695","1062","null","null","0","218","null","null","877","561","null","null","1474","849","null","null","344","273","null","null","606","null","794","null","452","727","null","null","0","218","null","null","67","109","null","null","87","102","null","null","443","330","null","null","221","271","null","null","126","158","null","null","0","218","null","null","96","118","null","null","2044","800","null","null","447","446","null","null","930","557","null","null","432","385","null","null","235","313","null","null","9915","1668","null","null","231","374","null","null","3394","1315","null","null","5120","1193","null","null","1170","611","null","null",
"1600000US2529405","Haverhill city, Massachusetts","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US2534550","Lawrence city, Massachusetts","39303","2833","null","null","4872","1963","null","null","13354","2161","null","null","13417","2949","null","null","7660","null","2715","null","24863","2301","null","null","689","539","null","null","8978","1802","null","null","9719","2174","null","null","5477","2102","null","null","5869","1631","null","null","1009","722","null","null","1265","613","null","null","2410","1398","null","null","1185","688","null","null","867","null","496","null","434","364","null","null","338","342","null","null","0","218","null","null","95","145","null","null","2041","1146","null","null","990","832","null","null","739","702","null","null","312","305","null","null","0","218","null","null","3076","1221","null","null","1573","916","null","null","1126","713","null","null","377","312","null","null","0","218","null","null","2587","979","null","null","177","284","null","null","908","659","null","null","599","526","null","null","903","589","null","null",
"1600000US2537000","Lowell city, Massachusetts","53849","3442","null","null","2695","1240","null","null","13177","2505","null","null","22230","3410","null","null","15747","null","3151","null","37223","3072","null","null","492","382","null","null","8735","1913","null","null","15591","2748","null","null","12405","2736","null","null","6310","1631","null","null","953","704","null","null","2107","1187","null","null","2313","994","null","null","937","643","null","null","635","null","394","null","196","233","null","null","107","123","null","null","121","199","null","null","211","192","null","null","1023","511","null","null","463","437","null","null","186","191","null","null","125","159","null","null","249","209","null","null","1362","744","null","null","356","338","null","null","506","548","null","null","46","76","null","null","454","455","null","null","7296","1979","null","null","235","312","null","null","1536","680","null","null","4034","1643","null","null","1491","668","null","null",
"1600000US2537490","Lynn city, Massachusetts","48138","2597","null","null","3375","1627","null","null","14954","2900","null","null","17215","3092","null","null","12594","null","3482","null","31273","2691","null","null","683","606","null","null","9249","2113","null","null","13873","2557","null","null","7468","2052","null","null","5403","1666","null","null","160","205","null","null","2065","944","null","null","1384","820","null","null","1794","1140","null","null","2153","null","1016","null","445","409","null","null","816","537","null","null","283","315","null","null","609","667","null","null","1798","774","null","null","977","676","null","null","274","201","null","null","317","396","null","null","230","206","null","null","2357","1221","null","null","923","927","null","null","760","511","null","null","44","77","null","null","630","508","null","null","5154","1419","null","null","187","230","null","null","1790","847","null","null","1314","791","null","null","1863","941","null","null",
"1600000US2537875","Malden city, Massachusetts","33784","2892","null","null","3431","1903","null","null","13932","3115","null","null","11920","2279","null","null","4501","null","1949","null","16272","2427","null","null","1571","1413","null","null","5634","1701","null","null","6261","1610","null","null","2806","1391","null","null","3895","1022","null","null","688","551","null","null","1154","791","null","null","1400","649","null","null","653","707","null","null","3443","null","902","null","632","535","null","null","1498","588","null","null","906","550","null","null","407","414","null","null","414","359","null","null","177","301","null","null","237","248","null","null","0","218","null","null","0","218","null","null","895","599","null","null","261","411","null","null","546","445","null","null","88","107","null","null","0","218","null","null","8865","1995","null","null","102","171","null","null","4863","1524","null","null","3265","1490","null","null","635","436","null","null",
